/arostst1.wav,,1,1,0,0.264,0.52,1
/arostst1.wav,,1,1,0,1.736,5.512,2
/arostst1.wav,,1,1,0,5.64,6.088,3
/arostst1.wav,,1,1,0,6.536,14.1519999999993,4
/arostst1.wav,,1,1,0,14.6639999999993,20.0399999999987,5
/arostst1.wav,,1,1,0,20.4879999999986,24.5839999999982,6
/arostst1.wav,,1,1,0,25.2239999999981,29.2559999999977,7
/arostst1.wav,,1,1,0,30.1519999999976,35.5919999999986,8
/arostst1.wav,,1,1,0,39.3679999999998,39.944,9
/arostst1.wav,,1,1,0,40.5200000000002,44.9360000000017,10
/arostst1.wav,,1,1,0,46.2160000000021,50.1200000000034,11
/arostst1.wav,,1,1,0,52.2960000000041,55.7520000000053,12
/arostst1.wav,,1,1,0,56.5200000000056,59.0800000000064,13
/arostst1.wav,,1,1,0,60.1040000000067,63.3680000000078,14
/arostst1.wav,,1,1,0,64.008000000008,66.6960000000065,15
/arostst1.wav,,1,1,0,67.5920000000061,69.1280000000052,16
/arostst1.wav,,1,1,0,69.512000000005,70.4080000000045,17
/arostst1.wav,,1,1,0,71.0480000000041,73.8640000000026,18
/arostst1.wav,,1,1,0,74.6960000000021,79.3679999999995,19
/arostst1.wav,,1,1,0,79.7519999999993,81.8639999999981,20
/arostst1.wav,,1,1,0,82.055999999998,86.7919999999954,21
/arostst1.wav,,1,1,0,87.623999999995,90.4399999999934,22
/arostst1.wav,,1,1,0,91.3359999999929,92.6799999999921,23
/arostst1.wav,,1,1,0,93.8319999999915,94.9839999999909,24
/arostst1.wav,,1,1,0,97.9919999999892,99.6559999999883,25
/arostst1.wav,,1,1,0,101.319999999987,104.903999999985,26
/arostst1.wav,,1,1,0,105.351999999985,106.439999999985,27
/arostst1.wav,,1,1,0,109.639999999983,113.92799999998,28
/arostst1.wav,,1,1,0,114.75999999998,116.999999999979,29
/arostst1.wav,,1,1,0,117.639999999978,118.983999999978,30
/arostst1.wav,,1,1,0,121.031999999976,124.231999999975,31
/arostst1.wav,,1,1,0,125.959999999974,131.015999999976,32
/arostst1.wav,,1,1,0,131.207999999976,136.263999999983,33
/arostst1.wav,,1,1,0,136.903999999983,139.271999999986,34
/arostst1.wav,,1,1,0,140.999999999988,146.631999999995,35
/arostst1.wav,,1,1,0,146.887999999996,148.167999999997,36
/arostst1.wav,,1,1,0,149.063999999998,150.984000000001,37
/arostst1.wav,,1,1,0,151.560000000001,155.464000000006,38
/arostst1.wav,,1,1,0,157.128000000008,158.79200000001,39
/arostst1.wav,,1,1,0,159.496000000011,161.928000000014,40
/arostst1.wav,,1,1,0,162.312000000015,164.552000000017,41
/arostst1.wav,,1,1,0,165.064000000018,166.72800000002,42
/arostst1.wav,,1,1,0,167.368000000021,171.528000000026,43
/arostst1.wav,,1,1,0,172.872000000027,176.008000000031,44
/arostst1.wav,,1,1,0,180.552000000037,184.136000000041,45
/arostst1.wav,,1,1,0,184.712000000042,187.656000000045,46
/arostst1.wav,,1,1,0,187.848000000046,192.712000000052,47
/arostst1.wav,,1,1,0,210.504000000073,211.912000000075,48
/arostst1.wav,,1,1,0,212.488000000076,216.00800000008,49
/arostst1.wav,,1,1,0,222.664000000088,225.608000000092,50
/arostst1.wav,,1,1,0,226.504000000093,230.344000000098,51
/arostst1.wav,,1,1,0,230.472000000098,230.728000000098,52
/arostst1.wav,,1,1,0,232.840000000101,240.32800000011,53
/arostst1.wav,,1,1,0,242.376000000112,248.072000000119,54
/arostst1.wav,,1,1,0,248.39200000012,249.864000000122,55
/arostst1.wav,,1,1,0,251.912000000124,254.664000000127,56
/arostst1.wav,,1,1,0,256.648000000127,260.232000000119,57
/arostst1.wav,,1,1,0,260.872000000118,262.344000000114,58
/arostst1.wav,,1,1,0,262.728000000113,266.248000000105,59
/arostst1.wav,,1,1,0,266.504000000104,268.936000000099,60
/arostst1.wav,,1,1,0,269.896000000097,273.160000000089,61
/arostst1.wav,,1,1,0,273.864000000087,279.496000000074,62
/arostst1.wav,,1,1,0,280.520000000072,283.976000000064,63
/arostst1.wav,,1,1,0,284.104000000063,286.472000000058,64
/arostst1.wav,,1,1,0,286.600000000058,287.624000000055,65
/arostst1.wav,,1,1,0,288.328000000054,291.784000000046,66
/arostst1.wav,,1,1,0,292.296000000044,293.896000000041,67
/arostst1.wav,,1,1,0,294.34400000004,294.920000000038,68
/arostst1.wav,,1,1,0,302.92000000002,303.368000000019,69
/arostst1.wav,,1,1,0,310.152000000003,310.728000000001,70
/arostst1.wav,,1,1,0,312.199999999998,313.607999999995,71
/arostst1.wav,,1,1,0,314.951999999992,317.447999999986,72
/arostst1.wav,,1,1,0,321.351999999977,324.16799999997,73
/arostst1.wav,,1,1,0,324.615999999969,327.879999999961,74
/arostst1.wav,,1,1,0,328.32799999996,328.903999999959,75
/arostst1.wav,,1,1,0,330.567999999955,334.663999999946,76
/arostst1.wav,,1,1,0,335.175999999944,337.15999999994,77
/arostst1.wav,,1,1,0,337.671999999939,342.023999999928,78
/arostst1.wav,,1,1,0,343.687999999925,344.135999999924,79
/arostst1.wav,,1,1,0,344.391999999923,347.271999999916,80
/arostst1.wav,,1,1,0,349.575999999911,350.08799999991,81
/arostst1.wav,,1,1,0,351.111999999907,351.879999999906,82
/arostst1.wav,,1,1,0,356.231999999895,357.127999999893,83
/arostst1.wav,,1,1,0,360.455999999886,361.543999999883,84
/arostst1.wav,,1,1,0,363.01599999988,364.679999999876,85
/arostst1.wav,,1,1,0,365.511999999874,366.91999999987,86
